No,year,month,day,hour,DEWP,PRES,Iws,Is,Ir,TEMP
40553,2014,8,17,16,16,1009,16.1,0,0,30
40554,2014,8,17,17,16,1010,19.23,0,0,30
40555,2014,8,17,18,17,1010,22.36,0,0,28
40556,2014,8,17,19,18,1010,24.15,0,0,27
40557,2014,8,17,20,18,1011,25.94,0,0,26
40558,2014,8,17,21,18,1012,0.89,0,0,24
40559,2014,8,17,22,19,1011,0.89,0,0,24
40560,2014,8,17,23,19,1011,0.89,0,0,23
40561,2014,8,18,0,19,1011,0.89,0,0,22
40562,2014,8,18,1,19,1012,1.78,0,0,22
40563,2014,8,18,2,19,1012,0.89,0,0,22
40564,2014,8,18,3,18,1012,1.78,0,0,21
40565,2014,8,18,4,17,1011,0.45,0,0,22
40566,2014,8,18,5,17,1012,3.13,0,0,20
40567,2014,8,18,6,17,1012,4.92,0,0,20
40568,2014,8,18,7,17,1012,8.94,0,0,22
40569,2014,8,18,8,17,1013,1.79,0,0,24
40570,2014,8,18,9,17,1013,3.58,0,0,25
40571,2014,8,18,10,18,1013,0.89,0,0,27
40572,2014,8,18,11,19,1012,1.79,0,0,28
40573,2014,8,18,12,19,1012,3.58,0,0,28
40574,2014,8,18,13,19,1012,6.71,0,0,29
40575,2014,8,18,14,18,1011,9.84,0,0,29
40576,2014,8,18,15,19,1010,12.97,0,0,30
40577,2014,8,18,16,18,1010,16.99,0,0,30
40578,2014,8,18,17,18,1010,21.01,0,0,30
40579,2014,8,18,18,18,1010,24.14,0,0,29
40580,2014,8,18,19,18,1011,28.16,0,0,28
40581,2014,8,18,20,18,1011,31.29,0,0,27
40582,2014,8,18,21,18,1012,33.08,0,0,25
40583,2014,8,18,22,16,1012,37.1,0,0,26
40584,2014,8,18,23,16,1012,40.23,0,0,26
40585,2014,8,19,0,17,1012,42.02,0,0,23
40586,2014,8,19,1,18,1012,42.91,0,0,22
40587,2014,8,19,2,18,1011,0.89,0,0,21
40588,2014,8,19,3,18,1012,1.79,0,0,21
40589,2014,8,19,4,18,1011,0.89,0,0,20
40590,2014,8,19,5,18,1012,0.89,0,0,21
40591,2014,8,19,6,19,1012,0.89,0,0,20
40592,2014,8,19,7,19,1012,0.89,0,0,22
40593,2014,8,19,8,19,1013,3.13,0,0,25
40594,2014,8,19,9,19,1013,4.92,0,0,27
40595,2014,8,19,10,19,1013,0.89,0,0,29
40596,2014,8,19,11,20,1012,1.78,0,0,30
40597,2014,8,19,12,19,1012,3.57,0,0,30
40598,2014,8,19,13,19,1011,4.02,0,0,32
40599,2014,8,19,14,18,1010,7.15,0,0,33
40600,2014,8,19,15,17,1010,11.17,0,0,33
40601,2014,8,19,16,17,1009,16.09,0,0,32
40602,2014,8,19,17,16,1009,20.11,0,0,32
40603,2014,8,19,18,17,1009,24.13,0,0,31
40604,2014,8,19,19,17,1009,28.15,0,0,29
40605,2014,8,19,20,19,1010,32.17,0,0,28
40606,2014,8,19,21,19,1010,35.3,0,0,28
40607,2014,8,19,22,19,1010,37.09,0,0,26
40608,2014,8,19,23,19,1010,38.88,0,0,26
40609,2014,8,20,0,19,1010,40.67,0,0,25
40610,2014,8,20,1,19,1010,42.46,0,0,25
40611,2014,8,20,2,19,1010,44.25,0,0,23
40612,2014,8,20,3,19,1010,46.04,0,0,22
40613,2014,8,20,4,19,1009,46.93,0,0,22
40614,2014,8,20,5,19,1010,48.72,0,0,21
40615,2014,8,20,6,19,1010,49.61,0,0,21
40616,2014,8,20,7,19,1010,0.89,0,0,23
40617,2014,8,20,8,19,1010,0.89,0,0,25
40618,2014,8,20,9,20,1010,1.78,0,0,27
40619,2014,8,20,10,21,1010,1.79,0,0,28
40620,2014,8,20,11,21,1010,1.79,0,0,30
40621,2014,8,20,12,19,1009,4.92,0,0,32
40622,2014,8,20,13,18,1008,9.84,0,0,32
40623,2014,8,20,14,17,1007,14.76,0,0,33
40624,2014,8,20,15,16,1006,20.57,0,0,33
40625,2014,8,20,16,17,1006,25.49,0,0,33
40626,2014,8,20,17,18,1006,30.41,0,0,32
40627,2014,8,20,18,18,1006,34.43,0,0,31
40628,2014,8,20,19,18,1007,37.56,0,0,29
40629,2014,8,20,20,19,1007,40.69,0,0,28
40630,2014,8,20,21,19,1007,42.48,0,0,28
40631,2014,8,20,22,19,1008,45.61,0,0,27
40632,2014,8,20,23,19,1008,47.4,0,0,27
40633,2014,8,21,0,19,1008,50.53,0,0,26
40634,2014,8,21,1,19,1007,52.32,0,0,25
40635,2014,8,21,2,20,1007,0.45,0,0,24
40636,2014,8,21,3,20,1007,1.79,0,0,23
40637,2014,8,21,4,20,1007,2.68,0,0,23
40638,2014,8,21,5,20,1007,0.89,0,0,23
40639,2014,8,21,6,20,1007,0.89,0,0,23
40640,2014,8,21,7,20,1007,0.89,0,0,24
40641,2014,8,21,8,21,1008,1.78,0,1,24
40642,2014,8,21,9,21,1008,2.67,0,0,25
40643,2014,8,21,10,21,1008,3.56,0,1,27
40644,2014,8,21,11,20,1008,4.45,0,0,29
40645,2014,8,21,12,20,1006,1.79,0,0,31
40646,2014,8,21,13,21,1006,3.58,0,0,32
40647,2014,8,21,14,21,1005,5.37,0,0,32
40648,2014,8,21,15,21,1005,10.29,0,0,32
40649,2014,8,21,16,21,1005,14.31,0,0,32
40650,2014,8,21,17,20,1005,18.33,0,0,32
40651,2014,8,21,18,20,1005,20.12,0,0,32
40652,2014,8,21,19,21,1006,21.91,0,0,29
40653,2014,8,21,20,20,1008,5.81,0,0,29
40654,2014,8,21,21,17,1009,4.92,0,0,24
40655,2014,8,21,22,16,1009,9.84,0,0,25
40656,2014,8,21,23,17,1008,4.92,0,0,24
40657,2014,8,22,0,17,1008,9.84,0,0,24
40658,2014,8,22,1,18,1008,1.79,0,0,23
40659,2014,8,22,2,17,1008,4.92,0,0,23
40660,2014,8,22,3,18,1008,0.89,0,0,21
40661,2014,8,22,4,18,1008,1.78,0,0,20
40662,2014,8,22,5,18,1008,1.79,0,0,20
40663,2014,8,22,6,18,1008,3.58,0,0,20
40664,2014,8,22,7,19,1009,5.37,0,0,22
40665,2014,8,22,8,19,1009,1.79,0,0,24
40666,2014,8,22,9,19,1009,0.89,0,0,25
40667,2014,8,22,10,19,1009,1.78,0,0,26
40668,2014,8,22,11,20,1009,2.67,0,0,27
40669,2014,8,22,12,19,1008,3.56,0,0,27
40670,2014,8,22,13,19,1007,1.79,0,0,27
40671,2014,8,22,14,19,1007,4.92,0,0,28
40672,2014,8,22,15,19,1006,0.89,0,0,28
40673,2014,8,22,16,19,1006,3.13,0,0,28
40674,2014,8,22,17,20,1006,0.89,0,0,28
40675,2014,8,22,18,20,1005,1.79,0,0,27
40676,2014,8,22,19,20,1006,3.58,0,0,27
40677,2014,8,22,20,20,1006,0.89,0,0,25
40678,2014,8,22,21,21,1006,0.89,0,0,24
40679,2014,8,22,22,21,1007,0.45,0,0,24
40680,2014,8,22,23,21,1006,0.89,0,0,24
40681,2014,8,23,0,21,1006,2.68,0,0,24
40682,2014,8,23,1,21,1006,3.57,0,0,24
40683,2014,8,23,2,22,1006,6.7,0,1,25
40684,2014,8,23,3,21,1006,0.89,0,0,23
40685,2014,8,23,4,21,1006,1.78,0,0,22
40686,2014,8,23,5,20,1006,2.67,0,0,22
40687,2014,8,23,6,21,1006,0.89,0,0,22
40688,2014,8,23,7,21,1006,0.89,0,0,22
40689,2014,8,23,8,20,1006,1.78,0,0,24
40690,2014,8,23,9,20,1006,2.67,0,0,26
40691,2014,8,23,10,21,1006,3.56,0,0,28
40692,2014,8,23,11,21,1006,5.35,0,0,29
40693,2014,8,23,12,20,1005,1.79,0,0,30
40694,2014,8,23,13,19,1004,1.79,0,0,32
40695,2014,8,23,14,18,1003,2.68,0,0,32
40696,2014,8,23,15,19,1003,3.13,0,0,32
40697,2014,8,23,16,19,1003,6.26,0,0,31
40698,2014,8,23,17,20,1003,9.39,0,0,32
40699,2014,8,23,18,21,1003,11.18,0,0,31
40700,2014,8,23,19,21,1004,14.31,0,0,30
40701,2014,8,23,20,22,1004,16.1,0,0,28
40702,2014,8,23,21,23,1005,0.89,0,0,27
40703,2014,8,23,22,22,1006,1.79,0,0,27
40704,2014,8,23,23,18,1006,7.15,0,0,25
40705,2014,8,24,0,19,1006,11.17,0,1,24
40706,2014,8,24,1,18,1006,1.79,0,2,22
40707,2014,8,24,2,19,1005,4.92,0,0,22
40708,2014,8,24,3,19,1006,8.05,0,0,22
40709,2014,8,24,4,20,1006,0.89,0,0,22
40710,2014,8,24,5,20,1007,3.13,0,0,22
40711,2014,8,24,6,20,1007,4.02,0,0,22
40712,2014,8,24,7,20,1007,0.89,0,0,22
40713,2014,8,24,8,19,1008,4.02,0,0,24
40714,2014,8,24,9,15,1007,8.94,0,0,27
40715,2014,8,24,10,12,1007,14.75,0,0,27
40716,2014,8,24,11,12,1007,17.88,0,0,31
40717,2014,8,24,12,11,1007,0.89,0,0,30
40718,2014,8,24,13,12,1006,4.02,0,0,32
40719,2014,8,24,14,12,1006,5.81,0,0,32
40720,2014,8,24,15,12,1005,6.7,0,0,32
40721,2014,8,24,16,12,1005,8.49,0,0,32
40722,2014,8,24,17,12,1006,3.13,0,0,30
40723,2014,8,24,18,15,1006,6.26,0,0,29
40724,2014,8,24,19,17,1007,8.05,0,0,27
40725,2014,8,24,20,19,1008,11.18,0,0,26
40726,2014,8,24,21,19,1009,12.97,0,0,26
40727,2014,8,24,22,17,1010,14.76,0,0,24
40728,2014,8,24,23,18,1010,0.89,0,0,23
40729,2014,8,25,0,18,1010,0.89,0,0,22
40730,2014,8,25,1,18,1010,0.89,0,0,22
40731,2014,8,25,2,18,1010,1.78,0,0,21
40732,2014,8,25,3,17,1011,1.79,0,0,20
40733,2014,8,25,4,16,1011,3.58,0,0,19
40734,2014,8,25,5,16,1011,5.37,0,0,18
40735,2014,8,25,6,16,1011,8.5,0,0,18
40736,2014,8,25,7,17,1012,11.63,0,0,22
40737,2014,8,25,8,14,1012,3.13,0,0,24
40738,2014,8,25,9,12,1012,3.13,0,0,27
40739,2014,8,25,10,11,1012,8.05,0,0,29
40740,2014,8,25,11,11,1012,4.02,0,0,30
40741,2014,8,25,12,11,1011,4.02,0,0,31
40742,2014,8,25,13,9,1011,8.04,0,0,32
40743,2014,8,25,14,8,1010,1.79,0,0,32
40744,2014,8,25,15,9,1009,1.79,0,0,32
40745,2014,8,25,16,8,1009,3.58,0,0,32
40746,2014,8,25,17,9,1009,5.37,0,0,31
40747,2014,8,25,18,9,1009,7.16,0,0,30
40748,2014,8,25,19,9,1010,11.18,0,0,29
40749,2014,8,25,20,9,1011,15.2,0,0,28
40750,2014,8,25,21,11,1012,19.22,0,0,27
40751,2014,8,25,22,11,1012,23.24,0,0,27
40752,2014,8,25,23,13,1012,1.79,0,0,22
40753,2014,8,26,0,14,1013,0.89,0,0,21
40754,2014,8,26,1,15,1013,1.34,0,0,19
40755,2014,8,26,2,15,1012,1.79,0,0,19
40756,2014,8,26,3,14,1013,1.79,0,0,18
40757,2014,8,26,4,13,1013,3.58,0,0,18
40758,2014,8,26,5,13,1013,6.71,0,0,16
40759,2014,8,26,6,13,1014,9.84,0,0,17
40760,2014,8,26,7,14,1014,13.86,0,0,21
40761,2014,8,26,8,13,1014,15.65,0,0,25
40762,2014,8,26,9,12,1014,18.78,0,0,27
40763,2014,8,26,10,10,1014,20.57,0,0,30
40764,2014,8,26,11,10,1014,0.89,0,0,32
40765,2014,8,26,12,9,1013,1.78,0,0,33
40766,2014,8,26,13,7,1013,1.79,0,0,34
40767,2014,8,26,14,5,1012,1.79,0,0,35
40768,2014,8,26,15,4,1012,4.92,0,0,35
40769,2014,8,26,16,4,1011,6.71,0,0,35
40770,2014,8,26,17,5,1011,7.6,0,0,34
40771,2014,8,26,18,8,1011,1.79,0,0,32
40772,2014,8,26,19,7,1012,5.81,0,0,30
40773,2014,8,26,20,8,1012,8.94,0,0,29
40774,2014,8,26,21,9,1012,12.07,0,0,30
40775,2014,8,26,22,9,1012,15.2,0,0,28
40776,2014,8,26,23,13,1013,1.79,0,0,22
40777,2014,8,27,0,14,1013,1.79,0,0,21
40778,2014,8,27,1,15,1013,0.45,0,0,20
40779,2014,8,27,2,15,1013,1.34,0,0,19
40780,2014,8,27,3,14,1013,1.79,0,0,19
40781,2014,8,27,4,14,1013,2.68,0,0,18
40782,2014,8,27,5,13,1013,3.13,0,0,17
40783,2014,8,27,6,13,1013,1.79,0,0,17
40784,2014,8,27,7,15,1014,4.92,0,0,19
40785,2014,8,27,8,13,1014,8.05,0,0,25
40786,2014,8,27,9,13,1014,1.79,0,0,27
40787,2014,8,27,10,13,1014,0.89,0,0,29
40788,2014,8,27,11,11,1014,1.78,0,0,32
40789,2014,8,27,12,13,1013,1.79,0,0,33
40790,2014,8,27,13,13,1013,3.13,0,0,34
40791,2014,8,27,14,11,1012,4.02,0,0,34
40792,2014,8,27,15,12,1012,8.04,0,0,34
40793,2014,8,27,16,14,1012,12.96,0,0,33
40794,2014,8,27,17,14,1012,17.88,0,0,33
40795,2014,8,27,18,13,1012,21.01,0,0,31
40796,2014,8,27,19,14,1012,22.8,0,0,29
40797,2014,8,27,20,16,1013,0.89,0,0,25
40798,2014,8,27,21,17,1013,1.79,0,0,24
40799,2014,8,27,22,16,1013,3.58,0,0,26
40800,2014,8,27,23,16,1013,5.37,0,0,26
40801,2014,8,28,0,17,1013,6.26,0,0,24
40802,2014,8,28,1,17,1013,8.05,0,0,24
40803,2014,8,28,2,17,1013,8.94,0,0,23
40804,2014,8,28,3,16,1013,0.89,0,0,24
40805,2014,8,28,4,18,1014,0.89,0,0,22
40806,2014,8,28,5,17,1014,1.78,0,0,22
40807,2014,8,28,6,17,1014,0.45,0,0,23
40808,2014,8,28,7,18,1015,1.34,0,0,24
40809,2014,8,28,8,17,1015,2.23,0,0,24
40810,2014,8,28,9,17,1015,1.79,0,0,25
40811,2014,8,28,10,17,1015,0.89,0,0,25
40812,2014,8,28,11,16,1015,4.02,0,0,25
40813,2014,8,28,12,15,1015,7.15,0,0,28
40814,2014,8,28,13,16,1015,1.79,0,0,28
40815,2014,8,28,14,16,1014,2.68,0,0,28
40816,2014,8,28,15,16,1013,3.57,0,1,28
40817,2014,8,28,16,18,1013,4.46,0,2,27
40818,2014,8,28,17,19,1013,1.79,0,3,27
40819,2014,8,28,18,19,1013,3.58,0,4,26
40820,2014,8,28,19,21,1013,4.47,0,5,24
40821,2014,8,28,20,19,1013,7.15,0,6,20
40822,2014,8,28,21,18,1015,4.92,0,0,20
40823,2014,8,28,22,18,1016,3.13,0,0,19
40824,2014,8,28,23,18,1016,1.79,0,1,19
40825,2014,8,29,0,18,1015,1.79,0,0,19
40826,2014,8,29,1,18,1015,1.79,0,0,19
40827,2014,8,29,2,19,1016,4.02,0,1,20
40828,2014,8,29,3,18,1015,0.89,0,2,19
40829,2014,8,29,4,18,1015,1.79,0,0,19
40830,2014,8,29,5,18,1015,1.79,0,0,19
40831,2014,8,29,6,18,1015,1.79,0,0,19
40832,2014,8,29,7,18,1015,2.68,0,0,19
40833,2014,8,29,8,18,1016,0.89,0,0,21
40834,2014,8,29,9,18,1016,1.78,0,0,23
40835,2014,8,29,10,19,1016,1.79,0,0,24
40836,2014,8,29,11,18,1016,0.89,0,0,26
40837,2014,8,29,12,18,1016,2.68,0,0,26
40838,2014,8,29,13,18,1015,3.57,0,0,26
40839,2014,8,29,14,19,1015,1.79,0,0,26
40840,2014,8,29,15,18,1015,0.89,0,0,26
40841,2014,8,29,16,18,1015,1.78,0,0,27
40842,2014,8,29,17,18,1014,1.79,0,0,26
40843,2014,8,29,18,19,1015,2.68,0,0,26
40844,2014,8,29,19,20,1015,3.57,0,0,24
40845,2014,8,29,20,20,1015,0.89,0,0,23
40846,2014,8,29,21,20,1016,1.34,0,0,22
40847,2014,8,29,22,21,1016,1.79,0,0,22
40848,2014,8,29,23,21,1016,2.68,0,0,22
40849,2014,8,30,0,20,1016,3.57,0,0,23
40850,2014,8,30,1,20,1016,1.79,0,0,22
40851,2014,8,30,2,20,1016,0.89,0,0,22
40852,2014,8,30,3,20,1016,1.78,0,0,22
40853,2014,8,30,4,20,1016,2.67,0,0,21
40854,2014,8,30,5,20,1016,1.79,0,0,21
40855,2014,8,30,6,20,1016,3.58,0,0,22
40856,2014,8,30,7,20,1016,0.89,0,1,22
40857,2014,8,30,8,20,1016,1.79,0,0,22
40858,2014,8,30,9,20,1016,0.89,0,0,23
40859,2014,8,30,10,20,1016,1.78,0,0,24
40860,2014,8,30,11,21,1015,1.79,0,0,24
40861,2014,8,30,12,21,1015,3.58,0,0,25
40862,2014,8,30,13,21,1014,5.37,0,0,25
40863,2014,8,30,14,21,1013,3.13,0,0,25
40864,2014,8,30,15,21,1013,0.89,0,1,25
40865,2014,8,30,16,22,1013,1.78,0,0,24
40866,2014,8,30,17,22,1013,1.79,0,0,24
40867,2014,8,30,18,21,1012,1.79,0,0,23
40868,2014,8,30,19,21,1013,0.89,0,0,22
40869,2014,8,30,20,20,1013,0.89,0,0,22
40870,2014,8,30,21,20,1014,2.68,0,0,22
40871,2014,8,30,22,21,1013,0.89,0,0,22
40872,2014,8,30,23,20,1014,3.13,0,1,22
40873,2014,8,31,0,20,1014,1.79,0,2,21
40874,2014,8,31,1,20,1013,0.89,0,3,21
40875,2014,8,31,2,20,1013,1.78,0,0,21
40876,2014,8,31,3,20,1013,0.89,0,0,21
40877,2014,8,31,4,20,1012,2.68,0,0,21
40878,2014,8,31,5,20,1013,1.79,0,0,21
40879,2014,8,31,6,20,1013,3.58,0,0,21
40880,2014,8,31,7,20,1013,0.89,0,0,21
40881,2014,8,31,8,20,1013,1.78,0,0,21
40882,2014,8,31,9,21,1014,1.79,0,0,23
40883,2014,8,31,10,21,1013,3.13,0,0,23
40884,2014,8,31,11,20,1013,4.92,0,0,24
40885,2014,8,31,12,19,1013,0.89,0,0,25
40886,2014,8,31,13,20,1013,1.79,0,0,26
40887,2014,8,31,14,21,1012,4.92,0,0,27
40888,2014,8,31,15,20,1012,9.84,0,0,26
40889,2014,8,31,16,20,1012,13.86,0,0,26
40890,2014,8,31,17,20,1012,4.02,0,1,22
40891,2014,8,31,18,20,1012,1.79,0,2,22
40892,2014,8,31,19,21,1013,1.79,0,0,22
40893,2014,8,31,20,21,1013,0.89,0,0,22
40894,2014,8,31,21,21,1014,2.68,0,0,21
40895,2014,8,31,22,20,1014,3.57,0,0,21
40896,2014,8,31,23,20,1014,0.89,0,0,21
40897,2014,9,1,0,20,1014,1.78,0,0,20
40898,2014,9,1,1,20,1014,0.89,0,0,20
40899,2014,9,1,2,21,1014,0.45,0,0,21
40900,2014,9,1,3,21,1014,0.89,0,0,21
40901,2014,9,1,4,21,1014,0.89,0,0,21
40902,2014,9,1,5,20,1013,0.89,0,0,21
40903,2014,9,1,6,20,1014,0.89,0,0,21
40904,2014,9,1,7,20,1014,0.89,0,0,21
40905,2014,9,1,8,20,1014,1.79,0,0,22
40906,2014,9,1,9,20,1014,3.58,0,0,23
40907,2014,9,1,10,20,1014,5.37,0,0,24
40908,2014,9,1,11,20,1014,7.16,0,0,25
40909,2014,9,1,12,20,1013,8.95,0,0,25
40910,2014,9,1,13,20,1012,10.74,0,0,25
40911,2014,9,1,14,21,1011,12.53,0,1,26
40912,2014,9,1,15,21,1011,4.02,0,3,22
40913,2014,9,1,16,20,1011,4.02,0,4,22
40914,2014,9,1,17,22,1011,0.89,0,0,23
40915,2014,9,1,18,22,1011,0.89,0,0,23
40916,2014,9,1,19,22,1011,1.79,0,2,23
40917,2014,9,1,20,20,1011,1.79,0,3,21
40918,2014,9,1,21,19,1012,8.94,0,5,20
40919,2014,9,1,22,19,1012,3.13,0,0,20
40920,2014,9,1,23,19,1011,4.92,0,0,20
40921,2014,9,2,0,19,1011,0.89,0,0,20
40922,2014,9,2,1,19,1010,1.78,0,1,20
40923,2014,9,2,2,20,1011,2.67,0,2,20
40924,2014,9,2,3,19,1010,0.89,0,3,20
40925,2014,9,2,4,19,1010,1.79,0,4,20
40926,2014,9,2,5,19,1009,1.79,0,5,20
40927,2014,9,2,6,19,1010,1.79,0,6,19
40928,2014,9,2,7,19,1010,3.58,0,7,19
40929,2014,9,2,8,19,1010,1.79,0,8,20
40930,2014,9,2,9,20,1010,1.79,0,9,20
40931,2014,9,2,10,20,1011,3.58,0,0,21
40932,2014,9,2,11,20,1010,5.37,0,1,21
40933,2014,9,2,12,19,1010,0.89,0,0,21
40934,2014,9,2,13,19,1010,1.79,0,0,21
40935,2014,9,2,14,20,1010,3.58,0,0,24
40936,2014,9,2,15,19,1010,1.79,0,0,21
40937,2014,9,2,16,19,1010,1.79,0,1,21
40938,2014,9,2,17,19,1011,0.89,0,2,20
40939,2014,9,2,18,18,1011,3.13,0,3,20
40940,2014,9,2,19,18,1011,3.13,0,0,20
40941,2014,9,2,20,17,1012,3.13,0,0,21
40942,2014,9,2,21,16,1012,4.92,0,0,21
40943,2014,9,2,22,17,1012,1.79,0,0,19
40944,2014,9,2,23,17,1012,3.58,0,0,19
40945,2014,9,3,0,16,1012,0.45,0,0,18
40946,2014,9,3,1,16,1011,3.13,0,0,17
40947,2014,9,3,2,16,1011,6.26,0,0,17
40948,2014,9,3,3,15,1011,0.89,0,0,17
40949,2014,9,3,4,15,1011,1.79,0,0,16
40950,2014,9,3,5,15,1011,4.92,0,0,16
40951,2014,9,3,6,15,1011,8.05,0,0,16
40952,2014,9,3,7,15,1012,12.07,0,0,19
40953,2014,9,3,8,16,1012,15.2,0,0,21
40954,2014,9,3,9,16,1012,18.33,0,0,23
40955,2014,9,3,10,15,1012,21.46,0,0,25
40956,2014,9,3,11,13,1011,0.89,0,0,27
40957,2014,9,3,12,12,1010,2.68,0,0,28
40958,2014,9,3,13,12,1009,1.79,0,0,28
40959,2014,9,3,14,11,1008,3.13,0,0,29
40960,2014,9,3,15,10,1007,0.89,0,0,31
40961,2014,9,3,16,11,1006,4.92,0,0,30
40962,2014,9,3,17,12,1006,10.73,0,0,30
40963,2014,9,3,18,13,1006,14.75,0,0,28
40964,2014,9,3,19,13,1006,19.67,0,0,27
40965,2014,9,3,20,13,1006,24.59,0,0,26
40966,2014,9,3,21,13,1007,26.38,0,0,25
40967,2014,9,3,22,15,1007,0.89,0,0,21
40968,2014,9,3,23,16,1006,1.78,0,0,19
40969,2014,9,4,0,16,1006,1.79,0,0,18
40970,2014,9,4,1,16,1006,2.68,0,0,17
40971,2014,9,4,2,16,1006,3.57,0,0,17
40972,2014,9,4,3,15,1006,0.89,0,0,16
40973,2014,9,4,4,15,1005,1.78,0,0,16
40974,2014,9,4,5,15,1005,0.89,0,0,15
40975,2014,9,4,6,14,1006,2.68,0,0,15
40976,2014,9,4,7,17,1006,4.47,0,0,19
40977,2014,9,4,8,16,1006,6.26,0,0,22
40978,2014,9,4,9,15,1006,0.89,0,0,24
40979,2014,9,4,10,15,1006,1.78,0,0,27
40980,2014,9,4,11,16,1005,1.79,0,0,29
40981,2014,9,4,12,14,1005,1.79,0,0,31
40982,2014,9,4,13,14,1004,3.13,0,0,33
40983,2014,9,4,14,12,1003,7.15,0,0,34
40984,2014,9,4,15,12,1003,12.07,0,0,34
40985,2014,9,4,16,14,1003,16.99,0,0,34
40986,2014,9,4,17,15,1003,21.01,0,0,33
40987,2014,9,4,18,16,1003,25.93,0,0,30
40988,2014,9,4,19,17,1004,29.06,0,0,28
40989,2014,9,4,20,19,1004,29.95,0,0,23
40990,2014,9,4,21,18,1005,0.89,0,0,23
40991,2014,9,4,22,17,1006,1.79,0,0,24
40992,2014,9,4,23,17,1006,4.92,0,0,22
40993,2014,9,5,0,17,1006,8.05,0,0,22
40994,2014,9,5,1,16,1006,11.18,0,0,21
40995,2014,9,5,2,16,1006,0.89,0,0,20
40996,2014,9,5,3,16,1007,0.89,0,0,19
40997,2014,9,5,4,16,1007,0.89,0,0,19
40998,2014,9,5,5,16,1008,1.79,0,0,18
40999,2014,9,5,6,16,1009,3.58,0,0,18
41000,2014,9,5,7,17,1010,4.47,0,0,20
41001,2014,9,5,8,16,1011,6.26,0,0,21
41002,2014,9,5,9,17,1011,0.89,0,0,23
41003,2014,9,5,10,18,1011,3.13,0,0,25
41004,2014,9,5,11,19,1011,6.26,0,0,26
41005,2014,9,5,12,19,1011,9.39,0,0,27
41006,2014,9,5,13,20,1010,11.18,0,0,29
41007,2014,9,5,14,19,1009,14.31,0,0,29
41008,2014,9,5,15,19,1009,17.44,0,0,29
41009,2014,9,5,16,19,1009,20.57,0,0,29
41010,2014,9,5,17,19,1009,24.59,0,0,28
41011,2014,9,5,18,19,1009,27.72,0,0,27
41012,2014,9,5,19,20,1009,30.85,0,0,26
41013,2014,9,5,20,21,1010,33.98,0,0,25
41014,2014,9,5,21,20,1011,37.11,0,0,25
41015,2014,9,5,22,20,1011,38.9,0,0,23
41016,2014,9,5,23,20,1011,42.03,0,0,23
41017,2014,9,6,0,20,1012,0.89,0,0,22
41018,2014,9,6,1,20,1012,0.89,0,0,22
41019,2014,9,6,2,21,1011,1.79,0,0,22
41020,2014,9,6,3,20,1012,3.58,0,0,22
41021,2014,9,6,4,20,1011,5.37,0,0,21
41022,2014,9,6,5,20,1012,6.26,0,0,21
41023,2014,9,6,6,20,1012,8.05,0,0,21
41024,2014,9,6,7,20,1012,0.89,0,0,21
41025,2014,9,6,8,20,1013,0.89,0,0,22
41026,2014,9,6,9,20,1013,0.89,0,0,24
41027,2014,9,6,10,20,1013,1.79,0,0,25
41028,2014,9,6,11,20,1012,0.89,0,0,27
41029,2014,9,6,12,20,1012,1.79,0,0,27
41030,2014,9,6,13,20,1011,3.58,0,0,28
41031,2014,9,6,14,20,1010,6.71,0,0,28
41032,2014,9,6,15,20,1010,9.84,0,0,28
41033,2014,9,6,16,20,1009,13.86,0,0,28
41034,2014,9,6,17,20,1009,15.65,0,0,28
41035,2014,9,6,18,19,1009,17.44,0,0,27
41036,2014,9,6,19,18,1009,20.57,0,0,27
41037,2014,9,6,20,20,1009,23.7,0,0,25
41038,2014,9,6,21,20,1009,27.72,0,0,25
41039,2014,9,6,22,19,1009,30.85,0,0,24
41040,2014,9,6,23,19,1009,33.98,0,0,24
41041,2014,9,7,0,19,1009,35.77,0,0,24
41042,2014,9,7,1,19,1009,37.56,0,0,24
41043,2014,9,7,2,19,1009,39.35,0,0,24
41044,2014,9,7,3,20,1008,40.24,0,0,22
41045,2014,9,7,4,20,1008,42.03,0,0,22
41046,2014,9,7,5,19,1008,43.82,0,1,22
41047,2014,9,7,6,20,1008,0.89,0,2,22
41048,2014,9,7,7,21,1009,1.78,0,0,22
41049,2014,9,7,8,21,1009,1.79,0,0,23
41050,2014,9,7,9,21,1009,0.89,0,0,23
41051,2014,9,7,10,21,1009,1.79,0,1,24
41052,2014,9,7,11,20,1008,3.58,0,0,26
41053,2014,9,7,12,20,1008,5.37,0,0,27
41054,2014,9,7,13,20,1007,8.5,0,0,28
41055,2014,9,7,14,17,1006,12.52,0,0,29
41056,2014,9,7,15,17,1005,16.54,0,0,30
41057,2014,9,7,16,18,1005,19.67,0,0,29
41058,2014,9,7,17,19,1005,22.8,0,0,29
41059,2014,9,7,18,20,1005,25.93,0,0,27
41060,2014,9,7,19,19,1006,27.72,0,0,28
41061,2014,9,7,20,20,1007,0.89,0,0,25
41062,2014,9,7,21,20,1008,1.79,0,0,24
41063,2014,9,7,22,20,1008,2.68,0,0,22
41064,2014,9,7,23,20,1009,5.81,0,0,23
41065,2014,9,8,0,19,1009,8.94,0,0,21
41066,2014,9,8,1,16,1010,13.86,0,0,20
41067,2014,9,8,2,10,1010,16.99,0,0,19
41068,2014,9,8,3,10,1010,20.12,0,0,17
41069,2014,9,8,4,7,1011,0.89,0,0,18
